freq,Z_real,Z_imag
0.01,17606.949616809834,-10152.870967375307
0.01226330684177562,17604.160165620735,-8307.902352015406
0.0150388694695541,17600.784061574323,-6809.153476748482
0.01844262708585533,17596.690690019113,-5593.854001658742
0.022616759492228647,17591.717409712834,-4611.039020054548
0.02773562614198412,17585.660580224063,-3819.412464479466
0.03401304938279253,17578.263699483345,-3185.6124559280474
0.04171124612056516,17569.201618358922,-2682.805546767431
0.05115178099293145,17558.059412304403,-2289.550319233422
0.06272899858196243,17544.303961899106,-1988.881719605698
0.07692649574879146,17527.245579922186,-1767.576233384438
0.09433732216299774,17505.986071327923,-1615.5648166772862
0.11568875283162833,17479.34837372649,-1525.4655440760143
0.1418726674116596,17445.78136870399,-1492.211219800301
0.17398280529303659,17403.231607825775,-1512.7485580019306
0.21336045265014109,17348.971733886574,-1585.7845837476368
0.26165046987488183,17279.37377106637,-1711.551994323174
0.320869999737045,17189.615263568172,-1891.557450888898
0.39349272630958454,17073.30957165587,-2128.2641324553283
0.48255220427412787,16922.062354157402,-2424.641769384676
0.5917685748188819,16724.98084559359,-2783.4948858376415
0.7257039612324216,16468.210510699402,-3206.4587296153186
0.8899530352885224,16134.656177269022,-3692.547487562258
1.0913767146512738,15704.16774059724,-4236.182484147972
1.3383887531737564,15154.616981699404,-4824.7717493145365
1.64130719537513,14464.389646509293,-5436.218409672694
2.0127853758499383,13616.703917217583,-6037.220100377934
2.4683404670686513,12605.611483854593,-6583.738132969932
3.0270016537634614,11442.4174063139,-7025.129976059097
3.7121050090663648,10159.921867111158,-7312.528156978269
4.55226827550731,8811.404809163862,-7409.891468129313
5.5825862688627,7462.832848880215,-7303.75720697021
6.846096838574658,6180.183551427395,-7007.166671572322
8.395578619995103,5016.76529020702,-6555.735836988906
10.295755673125127,4005.413761742276,-5997.892579916316
12.626001098748565,3157.466206169014,-5383.805974841828
15.48365256585499,2466.997079029665,-4756.9811417465135
18.988078244652634,1917.236812491413,-4150.097061777867
23.285662984981965,1486.5749419462625,-3584.505832982032
28.555923019901062,1152.8816246114627,-3071.8991704614486
35.01900461431709,896.0024027630569,-2616.7614212889753
42.944879887892725,698.8368679960763,-2218.744424142127
52.66462393484275,547.5254176997015,-1874.5841882455352
64.58424430196978,431.17087213478743,-1579.4853212185715
79.20164050192548,341.375271961286,-1328.0425276241021
97.12740198471168,271.7491226090005,-1114.8110850450396
119.11031332830068,217.46777036288293,-934.6325970064698
146.06863203649888,174.9015737555525,-782.8001307202359
179.1284454622004,141.3219255901327,-655.1231872358976
219.67070907932353,114.67444447859813,-547.933393799705
269.3889309590173,93.40731723977302,-458.05740130800325
330.35991201283395,76.34296397649747,-382.7735333214474
405.1304969235382,62.58280333914252,-319.7621663445242
496.8239594734388,51.43685868050559,-267.05561270831134
609.2704661368681,42.37179267717456,-222.99064723026441
747.1670675868082,34.97251577622879,-186.16521386962907
916.2739011886731,28.913753085477335,-155.3998955271703
1123.6548001387516,23.93890602298984,-129.70418450867524
1377.9723598335568,19.84425956040973,-108.24729615623372
1689.8497868124568,16.46711438214391,-90.33312458635321
2072.3146452190294,13.676810306544938,-75.37888536790166
2541.3430367026367,11.367888915896842,-62.89698696999485
3116.52694492943,9.454847435275319,-52.47969744219512
3821.892620633119,7.8680835301503755,-43.78621089958504
4686.904192314192,6.550737439674999,-36.53176160381684
5747.694424835352,5.45621512202319,-30.478476962420764
7048.574036451903,4.546232123611772,-25.427702005444793
8643.88262059827,3.78925865399257,-21.213565558120056
10600.258488068825,3.159276132745511,-17.697591914661526
12999.42224413245,2.634777341559747,-14.764191289263316
15941.590374559995,2.1979584605133535,-12.316887882569603
19549.661430912594,1.8340632654584543,-10.275166386458025
23974.349678010785,1.5308487411456368,-8.57183653761819
29400.480643347077,1.278148132337432,-7.150831308168665
36054.71154250506,1.067512596128969,-5.965367858577443
44214.99907374487,0.8919165547658233,-4.976411813440555
54222.21006501592,0.7455148855957412,-4.151395057945096
66494.35996665046,0.6234424468058957,-3.4631453596351873
81544.0739518517,0.5216482882088974,-2.8889929292069247
100000.0,0.43675835661159584,-2.4100247462501203
