freq,Z_real,Z_imag
0.01,668767.8772998452,-230771.10110554626
0.01226330684177562,639161.5360806154,-262277.5369018261
0.0150388694695541,600084.931307439,-295337.5433757583
0.01844262708585533,550158.5322711582,-326784.2469650217
0.022616759492228647,489413.4640857024,-352400.90261849697
0.02773562614198412,420052.35151513165,-367750.88150541193
0.03401304938279253,346542.25299493986,-369581.56280225626
0.04171124612056516,274627.71907461504,-357128.58012625226
0.05115178099293145,209612.28660145475,-332440.5618281441
0.06272899858196243,154903.40188142692,-299478.9698242297
0.07692649574879146,111574.02406806464,-262647.8808295874
0.09433732216299774,78865.32096422235,-225626.05411306012
0.11568875283162833,55046.723171008016,-190882.54568819678
0.1418726674116596,38142.204595752155,-159737.66527411446
0.17398280529303659,26352.964197924786,-132664.96339796693
0.21336045265014109,18222.765920709084,-109613.11845889364
0.26165046987488183,12651.884663587476,-90254.26190883234
0.320869999737045,8845.169215500975,-74145.68781151655
0.39349272630958454,6243.458353180981,-60823.212028717215
0.48255220427412787,4460.513674917919,-49849.170888326866
0.5917685748188819,3232.5708192774146,-40833.31775651237
0.7257039612324216,2380.7756693313763,-33438.79166588174
0.8899530352885224,1784.347345641389,-27380.529189982033
1.0913767146512738,1361.8823179292444,-22420.298649557462
1.3383887531737564,1058.534632058051,-18360.596258764537
1.64130719537513,837.3135082627261,-15038.530318835665
2.0127853758499383,673.213650548097,-12320.207107647095
2.4683404670686513,549.2720175107524,-10095.808673840063
3.0270016537634614,453.925082906847,-8275.390264818312
3.7121050090663648,379.2398751898506,-6785.349684391833
4.55226827550731,319.73035275204074,-5565.491089202163
5.5825862688627,271.5651876800786,-4566.598933032804
6.846096838574658,232.0370283707685,-3748.441811376949
8.395578619995103,199.20638058068897,-3078.134493723189
10.295755673125127,171.66211698825632,-2528.796246030147
12.626001098748565,148.35992871944964,-2078.453103690139
15.48365256585499,128.51291790572185,-1709.1403947505446
18.988078244652634,111.51712327553058,-1406.16931825067
23.285662984981965,96.9004978193324,-1157.527753040542
28.555923019901062,84.28767356920814,-953.3908038917884
35.01900461431709,73.37539117070175,-785.7210139628879
42.944879887892725,63.91516645897187,-647.9418198797187
52.66462393484275,55.700896039568946,-534.6708225509133
64.58424430196978,48.55985761250842,-441.5019033788791
79.20164050192548,42.34606408505193,-364.82722599295835
97.12740198471168,36.93526700594338,-301.69180733009284
119.11031332830068,32.22113017233612,-249.67468483271233
146.06863203649888,28.11224545254767,-206.79180328458875
179.1284454622004,24.529764593274766,-171.41664025605337
219.67070907932353,21.4054894603974,-142.21532010959723
269.3889309590173,18.68030973731465,-118.09356318131512
330.35991201283395,16.302908865047392,-98.1533037633534
405.1304969235382,14.228680817132929,-81.65720801730178
496.8239594734388,12.418815406117439,-67.99964740367541
609.2704661368681,10.83952038715334,-56.682948051884196
747.1670675868082,9.461356110471513,-47.297952682714495
916.2739011886731,8.258663852754498,-39.50810817910569
1123.6548001387516,7.209072883060546,-33.036435982380866
1377.9723598335568,6.293074234200982,-27.654860127968774
1689.8497868124568,5.49365135509232,-23.175463788505578
2072.3146452190294,4.795959517834538,-19.443323629888983
2541.3430367026367,4.1870471852233795,-16.330635344295366
3116.52694492943,3.655613607019958,-13.731896044771087
3821.892620633119,3.191797774308465,-11.559951944277529
4686.904192314192,2.786994568575844,-9.742754657093815
5747.694424835352,2.4336945300988355,-8.22069798789746
7048.574036451903,2.1253441638473363,-6.944430385377512
8643.88262059827,1.856224118952131,-5.873057289274811
10600.258488068825,1.621342933831916,-4.97266317296406
12999.42224413245,1.4163443440833365,-4.2150958153805185
15941.590374559995,1.2374264126252905,-3.576965746527153
19549.661430912594,1.0812709680564427,-3.0388223247594546
23974.349678010785,0.944982033153129,-2.584474868382271
29400.480643347077,0.826032095349364,-2.200432962041935
36054.71154250506,0.7222152185919533,-1.8754447212705756
44214.99907374487,0.6316061242472848,-1.600115615268063
54222.21006501592,0.5525244803693078,-1.3665935729172016
66494.35996665046,0.4835037358498242,-1.1683086562000058
81544.0739518517,0.4232639206703948,-0.9997576816297589
100000.0,0.37068790730101403,-0.8563258882156142
