freq,Z_real,Z_imag
0.01,2946.6023418179375,-0.00615230841666033
0.01226330684177562,2946.6023418114646,-0.007544764589857864
0.0150388694695541,2946.6023418017303,-0.009252376321408485
0.01844262708585533,2946.6023417870915,-0.011346472984444772
0.022616759492228647,2946.602341765075,-0.013914527977912445
0.02773562614198412,2946.602341731966,-0.017063812614969455
0.03401304938279253,2946.6023416821736,-0.020925876998439636
0.04171124612056516,2946.6023416072912,-0.02566204505585983
0.05115178099293145,2946.6023414946762,-0.03147015326954532
0.06272899858196243,2946.602341325316,-0.03859281458799606
0.07692649574879146,2946.602341070618,-0.04732755271394418
0.09433732216299774,2946.6023406875806,-0.0580392300925961
0.11568875283162833,2946.6023401115353,-0.07117528873467802
0.1418726674116596,2946.602339245229,-0.08728444050487132
0.17398280529303659,2946.6023379424023,-0.10703958759506756
0.21336045265014109,2946.602335983098,-0.1312659306022594
0.26165046987488183,2946.6023330365256,-0.1609754383236988
0.320869999737045,2946.602328605214,-0.19740911911840586
0.39349272630958454,2946.602321941022,-0.24208885956384166
0.48255220427412787,2946.602311918832,-0.29688099577091637
0.5917685748188819,2946.6022968465904,-0.36407427280077176
0.7257039612324216,2946.6022741796432,-0.4464754486206639
0.8899530352885224,2946.6022400911183,-0.5475265360412396
1.0913767146512738,2946.6021888258315,-0.6714485798668545
1.3383887531737564,2946.6021117286396,-0.8234179747935501
1.64130719537513,2946.601995783187,-1.0097826886587378
2.0127853758499383,2946.60182141435,-1.2383274221737102
2.4683404670686513,2946.6015591833725,-1.518598779722911
3.0270016537634614,2946.601164817716,-1.8623040312818944
3.7121050090663648,2946.600571736551,-2.283800117151929
4.55226827550731,2946.599679809978,-2.8006933124276756
5.5825862688627,2946.598338454265,-3.4345745825025307
6.846096838574658,2946.5963212092156,-4.211921314120631
8.395578619995103,2946.593287505917,-5.1652030289278565
10.295755673125127,2946.588725170887,-6.3342371567653215
12.626001098748565,2946.581863961387,-7.767851298449001
15.48365256585499,2946.571545538142,-9.525921039048292
18.988078244652634,2946.5560279321717,-11.681867744182398
23.285662984981965,2946.532691514828,-14.32571940370334
28.555923019901062,2946.497596877349,-17.56786003271937
35.01900461431709,2946.444820084097,-21.54361992229228
42.944879887892725,2946.3654533132103,-26.41889050619263
52.66462393484275,2946.2461027123964,-32.39698368351748
64.58424430196978,2946.06663110575,-39.72699502653228
79.20164050192548,2945.7967672628347,-48.71397029914195
97.12740198471168,2945.391015623879,-59.731208036860615
119.11031332830068,2944.781021436877,-73.2350429557254
146.06863203649888,2943.864134700508,-89.78241688730262
179.1284454622004,2942.486315205908,-110.05140097450582
219.67070907932353,2940.416657021973,-134.86448305638007
269.3889309590173,2937.3096009884534,-165.21369183050103
330.35991201283395,2932.6492832704052,-202.28516420127409
405.1304969235382,2925.668468796383,-247.47800493741155
496.8239594734388,2915.23246232166,-302.4073037896392
609.2704661368681,2899.6773168660966,-368.87255418806535
747.1670675868082,2876.594189182861,-448.75867124871536
916.2739011886731,2842.5635330531036,-543.8160382570833
1123.6548001387516,2792.8747536366027,-655.2406906847963
1377.9723598335568,2721.3353471281753,-782.958991618077
1689.8497868124568,2620.3925541710323,-924.5509377981551
2072.3146452190294,2481.940423782117,-1073.8987620711446
2541.3430367026367,2299.242729573271,-1220.012462356977
3116.52694492943,2070.080143291267,-1347.0198339774631
3821.892620633119,1800.2414006802637,-1436.563595102056
4686.904192314192,1505.1756903333235,-1472.9514387670845
5747.694424835352,1207.5298162800996,-1449.1254385148063
7048.574036451903,930.7378622587778,-1369.752254123152
8643.88262059827,692.1418341640904,-1249.153267706511
10600.258488068825,499.55381361497075,-1105.6255938995932
12999.42224413245,352.1829497110467,-955.8683644259539
15941.590374559995,243.95401189409037,-811.9697508796863
19549.661430912594,166.84686767648728,-681.0034480195174
23974.349678010785,113.09239175400015,-566.0566068984975
29400.480643347077,76.18288743073188,-467.59826558595995
36054.71154250506,51.1032231873184,-384.6301895425452
44214.99907374487,34.18264798637098,-315.4759784616246
54222.21006501592,22.821523775390876,-258.2554852178407
66494.35996665046,15.217824211106743,-211.13971781528926
81544.0739518517,10.139862728031318,-172.4701766083789
100000.0,6.753555048688606,-140.80139249483815
