freq,Z_real,Z_imag
0.01,562664.4590247547,-18176.417927230134
0.01226330684177562,560560.9721927211,-19907.392802443002
0.0150388694695541,558245.3494883938,-21787.000111050795
0.01844262708585533,555697.0865710835,-23824.56240798011
0.022616759492228647,552893.9538955595,-26029.224839585237
0.02773562614198412,549811.9266482154,-28409.743822127308
0.03401304938279253,546425.135675734,-30974.229117996678
0.04171124612056516,542705.8480839946,-33729.834177879704
0.05115178099293145,538624.4881680505,-36682.39034453026
0.06272899858196243,534149.7115062181,-39835.98184846777
0.07692649574879146,529248.5473166977,-43192.46064882315
0.09433732216299774,523886.62637118855,-46750.9032779342
0.11568875283162833,518028.5136377147,-50507.016125058995
0.1418726674116596,511638.16603064217,-54452.50119588007
0.17398280529303659,504679.5357084651,-58574.401382810574
0.21336045265014109,497117.33769179415,-62854.45260755812
0.26165046987488183,488917.99649525445,-67268.47956680914
0.320869999737045,480050.77926526516,-71785.88164086468
0.39349272630958454,470489.1119521148,-76369.26485722921
0.48255220427412787,460212.0599147874,-80974.28326351682
0.5917685748188819,449205.93510137283,-85549.75688734135
0.7257039612324216,437465.96929334063,-90038.13160231286
0.8899530352885224,424997.9684846286,-94376.33662157663
1.0913767146512738,411819.8399646613,-98497.07634112176
1.3383887531737564,397962.8647568552,-102330.56412024578
1.64130719537513,383472.5780633694,-105806.66708308861
2.0127853758499383,368409.1236258378,-108857.38588419692
2.4683404670686513,352846.9678381765,-111419.54645749899
3.0270016537634614,336873.8974293743,-113437.53870921285
3.7121050090663648,320589.27899288316,-114865.90743851666
4.55226827550731,304101.62456295267,-115671.5904166588
5.5825862688627,287525.57669331576,-115835.61220003078
6.846096838574658,270978.48903186177,-115354.08082183108
8.395578619995103,254576.82417769247,-114238.39440722541
10.295755673125127,238432.61184806656,-112514.63817302845
12.626001098748565,222650.20333449828,-110222.22857879533
15.48365256585499,207323.52413770728,-107411.9293526581
18.988078244652634,192533.9714654859,-104143.41424309423
23.285662984981965,178349.03612488057,-100482.57780105798
28.555923019901062,164821.6595508503,-96498.79694327748
35.01900461431709,151990.27559704072,-92262.32541113175
42.944879887892725,139879.4399619077,-87841.96652165116
52.66462393484275,128500.9210408497,-83303.12423807195
64.58424430196978,117855.11460313847,-78706.28580805393
79.20164050192548,107932.64847387938,-74105.94687031524
97.12740198471168,98716.05835554547,-69549.95583088006
119.11031332830068,90181.43761090418,-65079.23017841782
146.06863203649888,82299.98818290189,-60727.78320296452
179.1284454622004,75039.4236445777,-56522.994040408135
219.67070907932353,68365.19649571284,-52486.055169398816
269.3889309590173,62241.53908875548,-48632.537345811346
330.35991201283395,56632.32061616845,-44973.020541242964
405.1304969235382,51501.73163236547,-41513.74917414617
496.8239594734388,46814.81315927771,-38257.27961959499
609.2704661368681,42537.850227003844,-35203.09689178118
747.1670675868082,38638.650436462056,-32348.18508588439
916.2739011886731,35086.72743882888,-29687.542474356662
1123.6548001387516,31853.40763837092,-27214.63708621015
1377.9723598335568,28911.876353443196,-24921.802275425922
1689.8497868124568,26237.177414959246,-22800.57438152731
2072.3146452190294,23806.177946433512,-20841.976296220706
2541.3430367026367,21597.507982065723,-19036.75176422717
3116.52694492943,19591.482709221364,-17375.555734524758
3821.892620633119,17770.013498372595,-15849.106185352037
4686.904192314192,16116.51250940359,-14448.302690790142
5747.694424835352,14615.794523841832,-13164.316671428624
7048.574036451903,13253.978724665121,-11988.657846995617
8643.88262059827,12018.392401569263,-10913.220936529715
10600.258488068825,10897.477972163095,-9930.316168125602
12999.42224413245,9880.704252191534,-9032.686690050781
15941.590374559995,8958.482556878154,-8213.515533641688
19549.661430912594,8122.087950190277,-7466.42437473646
23974.349678010785,7363.585761745013,-6785.465978631401
29400.480643347077,6675.7633476200945,-6165.111894524363
36054.71154250506,6052.066969578781,-5600.236687833088
44214.99907374487,5486.543597535505,-5086.0997600196315
54222.21006501592,4973.787394789854,-4618.325602231816
66494.35996665046,4508.890618573596,-4192.883157485436
81544.0739518517,4087.3986550385157,-3806.064822501026
100000.0,3705.2689042801285,-3454.465501057521
