freq,Z_real,Z_imag
0.01,2278.7849140472076,-0.016040948138874512
0.01226330684177562,2278.7849139903105,-0.019671506905511598
0.0150388694695541,2278.7849139047435,-0.024123772521333884
0.01844262708585533,2278.78491377606,-0.02958372245936065
0.022616759492228647,2278.784913582535,-0.03627942660102589
0.02773562614198412,2278.7849132914953,-0.04449057403952349
0.03401304938279253,2278.784912853804,-0.05456015609086189
0.04171124612056516,2278.784912195566,-0.06690879352841422
0.05115178099293145,2278.7849112056506,-0.08205230650955153
0.06272899858196243,2278.78490971693,-0.10062326111446827
0.07692649574879146,2278.784907478062,-0.12339739252544721
0.09433732216299774,2278.784904111058,-0.15132600857786704
0.11568875283162833,2278.7848990474645,-0.18557572722079377
0.1418726674116596,2278.7848914323927,-0.22757720776892087
0.17398280529303659,2278.784879980185,-0.27908491150391174
0.21336045265014109,2278.78486275736,-0.34225038788152123
0.26165046987488183,2278.7848368561786,-0.41971214756021835
0.320869999737045,2278.7847979037315,-0.5147058762769849
0.39349272630958454,2278.784739323657,-0.6311995931788261
0.48255220427412787,2278.784651225853,-0.7740593990303258
0.5917685748188819,2278.7845187367284,-0.949252737216889
0.7257039612324216,2278.7843194880925,-1.1640976569036896
0.8899530352885224,2278.7840198407357,-1.4275684883221005
1.0913767146512738,2278.7835692051353,-1.7506706947929993
1.3383887531737564,2278.7828915004734,-2.1469005524291394
1.64130719537513,2278.7818723100377,-2.6328088457866348
2.0127853758499383,2278.780339564561,-3.228692101480838
2.4683404670686513,2278.7780344925277,-3.959440188663377
3.0270016537634614,2278.7745679335653,-4.855575609004093
3.7121050090663648,2278.7693546406485,-5.9545277360351285
4.55226827550731,2278.7615144823917,-7.302194948920249
5.5825862688627,2278.7497238723,-8.954859393650638
6.846096838574658,2278.731992357408,-10.981533395863643
8.395578619995103,2278.7053266831563,-13.466833771524557
10.295755673125127,2278.665225698712,-16.514500841785555
12.626001098748565,2278.6049210089564,-20.251703139945636
15.48365256585499,2278.5142355826624,-24.83429655192913
18.988078244652634,2278.3778685435395,-30.453237165500912
23.285662984981965,2278.172818663213,-37.34237810497414
28.555923019901062,2277.864516305757,-45.787906802663045
35.01900461431709,2277.4010214908894,-56.1396895219702
42.944879887892725,2276.704332715357,-68.8247628695901
52.66462393484275,2275.657393736682,-84.36310627558287
64.58424430196978,2274.084727494786,-103.3855681908952
79.20164050192548,2271.7237036009765,-126.65326206311883
97.12740198471168,2268.182206710812,-155.07664670225674
119.11031332830068,2262.876936924462,-189.73042908275937
146.06863203649888,2254.944974251595,-231.85666754225687
179.1284454622004,2243.1203466191487,-282.8419354672502
219.67070907932353,2225.569107882836,-344.1437524403849
269.3889309590173,2199.685138867723,-417.12565157362286
330.35991201283395,2161.8726703366456,-502.7407041679394
405.1304969235382,2107.3929174027407,-600.9896556065307
496.8239594734388,2030.4425353077422,-710.1003069409268
609.2704661368681,1924.7476303746828,-825.4870578376623
747.1670675868082,1785.0083514730145,-938.8239187368964
916.2739011886731,1609.2985194661824,-1037.9772487486255
1123.6548001387516,1401.7827740681962,-1108.7640518976104
1377.9723598335568,1174.0984427553321,-1138.8589109036006
1689.8497868124568,943.6059512072479,-1122.439068983001
2072.3146452190294,728.5220523588528,-1062.7253545232431
2541.3430367026367,542.5432708599836,-970.5508012169885
3116.52694492943,392.03619098736186,-860.03192690486
3821.892620633119,276.6299600929792,-744.2016013782921
4686.904192314192,191.74499818475545,-632.5808995702048
5747.694424835352,131.20144080607042,-530.7961662640599
7048.574036451903,88.96072799113398,-441.34618558714675
8643.88262059827,59.94103991294201,-364.66096691049177
10600.258488068825,40.2150432054769,-300.0029972853779
12999.42224413245,26.903064257050683,-246.08942132633317
15941.590374559995,17.963361833487024,-201.46798100409387
19549.661430912594,11.979569676937956,-164.7200185613359
23974.349678010785,7.983120870140868,-134.55622308177976
29400.480643347077,5.317898228050245,-109.85140666098242
36054.71154250506,3.5422096292845873,-89.64727653366464
44214.99907374487,2.359940635274278,-73.14002699233312
54222.21006501592,1.5731180738132649,-59.66197211258844
66494.35996665046,1.0496242964133495,-48.661986685095556
81544.0739518517,0.7013972087049085,-39.68703295557471
100000.0,0.4697868900456355,-32.36571375563091
