freq,Z_real,Z_imag
0.01,425845.2977570112,-37475.01307558011
0.01226330684177562,420804.57013936434,-39832.5328344812
0.0150388694695541,415389.8523620375,-42177.58635743709
0.01844262708585533,409599.1605162652,-44479.85773908849
0.022616759492228647,403436.58582851884,-46706.43092638895
0.02773562614198412,396913.1547334871,-48822.71314799591
0.03401304938279253,390047.50272041233,-50793.64725976739
0.04171124612056516,382866.2701591853,-52585.18634085191
0.05115178099293145,375404.1336316571,-54165.97237081263
0.06272899858196243,367703.4040139897,-55509.12969899764
0.07692649574879146,359813.15286332084,-56594.058658438735
0.09433732216299774,351787.8691532116,-57408.10069305497
0.11568875283162833,343685.6939470015,-57947.94827692686
0.1418726674116596,335566.3239471566,-58220.69274367352
0.17398280529303659,327488.70798380626,-58244.43948038471
0.21336045265014109,319508.67637186236,-58048.467688587894
0.26165046987488183,311676.6373142284,-57672.9631140078
0.320869999737045,304035.446515534,-57168.39751655064
0.39349272630958454,296618.50901777274,-56594.659412435285
0.48255220427412787,289448.1119435902,-56020.04993716667
0.5917685748188819,282533.92068493,-55520.241195210605
0.7257039612324216,275871.50651581737,-55177.24970772404
0.8899530352885224,269440.7176976276,-55078.40240473137
1.0913767146512738,263203.66679538845,-55315.163262602
1.3383887531737564,257102.09636090446,-55981.538302434485
1.64130719537513,251053.92620490666,-57171.575877037045
2.0127853758499383,244948.92105472082,-58975.22154302534
2.4683404670686513,238643.72170191567,-61471.48421656496
3.0270016537634614,231957.0683985727,-64717.58656773488
3.7121050090663648,224667.04763197066,-68732.68455406398
4.55226827550731,216513.69080701092,-73475.22453762477
5.5825862688627,207212.0549498474,-78814.69695666277
6.846096838574658,196482.16731191898,-84502.20588596928
8.395578619995103,184100.9692915508,-90150.14439219394
10.295755673125127,169974.81164604926,-95237.63143918608
12.626001098748565,154217.52282932005,-99160.00049031968
15.48365256585499,137202.7180825161,-101329.85924159948
18.988078244652634,119552.75905287596,-101311.1103566899
23.285662984981965,102045.3650272376,-98937.8824854496
28.555923019901062,85460.46344998766,-94363.08102425409
35.01900461431709,70426.5483724906,-88011.4938185545
42.944879887892725,57326.119539754305,-80461.87639272961
52.66462393484275,46283.423337257555,-72313.1474401471
64.58424430196978,37215.95238218678,-64083.06682553192
79.20164050192548,29912.16870261181,-56158.44756507373
97.12740198471168,24103.90983316757,-48789.64625171216
119.11031332830068,19518.257244315133,-42111.08105956941
146.06863203649888,15907.264876485424,-36171.03428174829
179.1284454622004,13060.625054953496,-30960.334365613857
219.67070907932353,10807.654559854323,-26435.401536540332
269.3889309590173,9013.7578524938,-22534.82672328716
330.35991201283395,7574.732873678173,-19190.36126332469
405.1304969235382,6410.794154485349,-16333.687812760018
496.8239594734388,5461.194631646846,-13900.261427023941
609.2704661368681,4679.753796939874,-11831.234771814308
747.1670675868082,4031.308114892925,-10074.193028378024
916.2739011886731,3488.9739599758377,-8583.18751143981
1123.6548001387516,3032.0755689256594,-7318.383665544952
1377.9723598335568,2644.5942918875185,-6245.520021294724
1689.8497868124568,2314.0156048153344,-5335.296259069615
2072.3146452190294,2030.4744185565546,-4562.758416837622
2541.3430367026367,1786.1216509501237,-3906.718052249738
3116.52694492943,1574.6538460025033,-3349.223172075642
3821.892620633119,1390.9625401856415,-2875.0874988832275
4686.904192314192,1230.8715005358206,-2471.478235045154
5747.694424835352,1090.9385193672556,-2127.5590392607446
7048.574036451903,968.3047719000637,-1834.183272508357
8643.88262059827,860.5793668537251,-1583.6319639164399
10600.258488068825,765.7500812917773,-1369.3909389576447
12999.42224413245,682.1137056334793,-1185.9618658567256
15941.590374559995,608.2211853119122,-1028.7024446603677
19549.661430912594,542.8340186274866,-893.6914889346872
23974.349678010785,484.88929212714686,-777.615176557335
29400.480643347077,433.47140395947116,-677.6712433187215
36054.71154250506,387.7890131353949,-591.4883463353275
44214.99907374487,347.1561094231504,-517.0582280989771
54222.21006501592,310.9763612142968,-452.6786661122071
66494.35996665046,278.7300932240501,-396.9055001445316
81544.0739518517,249.9633910191677,-348.5122932606238
100000.0,224.2789384905192,-306.4564085435842
