freq,Z_real,Z_imag
0.01,186.59163183458156,-3.2376761663546088
0.01226330684177562,186.2584236977386,-3.632910617497947
0.0150388694695541,185.88144179219475,-4.0734641342291145
0.01844262708585533,185.45488854832365,-4.563733041417512
0.022616759492228647,184.97221216983084,-5.108315180603682
0.02773562614198412,184.42602202008123,-5.711948153035255
0.03401304938279253,183.8080018051798,-6.379420937654528
0.04171124612056516,183.1088242686012,-7.11545271140778
0.05115178099293145,182.31807301036315,-7.924532161301557
0.06272899858196243,181.42417951989304,-8.810710425363368
0.07692649574879146,180.41438661905096,-9.777341316666252
0.09433732216299774,179.27475322769578,-10.826764055956556
0.11568875283162833,177.99021952704265,-11.959926852746033
0.1418726674116596,176.5447558187222,-13.17595489824322
0.17398280529303659,174.92162194338405,-14.471674235227848
0.21336045265014109,173.10376588404478,-15.841113971217789
0.26165046987488183,171.07438849956662,-17.275023425309882
0.320869999737045,168.8176941467196,-18.76045731484062
0.39349272630958454,166.31983203651242,-20.280499087040976
0.48255220427412787,163.57000875852913,-21.814206526622097
0.5917685748188819,160.56171813699217,-23.336869726247823
0.7257039612324216,157.293992746044,-24.820663162010995
0.8899530352885224,153.77253808896276,-26.235745015374565
1.0913767146512738,150.0105758713472,-27.55180474281202
1.3383887531737564,146.02921013236198,-28.73998653932699
1.64130719537513,141.8571519509906,-29.77503203438844
2.0127853758499383,137.5297021052746,-30.637408557442548
2.4683404670686513,133.08699265030643,-31.315142270522834
3.0270016537634614,128.57161070011355,-31.805078236516565
3.7121050090663648,124.0258428275124,-32.11335061748508
4.55226827550731,119.4888560774305,-32.25495717019629
5.5825862688627,114.9941498683958,-32.252468160653706
6.846096838574658,110.56756754724204,-32.134027442376464
8.395578619995103,106.22606163713296,-31.930892882454522
10.295755673125127,101.97729042651471,-31.674798493576997
12.626001098748565,97.8200152086662,-31.395403269558336
15.48365256585499,93.74518884475127,-31.118038040166503
18.988078244652634,89.73758545498882,-30.861894253066463
23.285662984981965,85.77781283563309,-30.63873774808566
28.555923019901062,81.84456005999394,-30.452188339297606
35.01900461431709,77.91694680981772,-30.297584081777813
42.944879887892725,73.97684579986615,-30.162440186769715
52.66462393484275,70.01103990741377,-30.027503824272603
64.58424430196978,66.01305504487007,-29.868383753428013
79.20164050192548,61.98449079646394,-29.657688332002287
97.12740198471168,57.93567128086442,-29.36753661306944
119.11031332830068,53.8854759653012,-28.972226820341525
146.06863203649888,49.86029301458719,-28.450777734013688
179.1284454622004,45.89215922372842,-27.789029553330636
219.67070907932353,42.016285818868425,-26.981023574756435
269.3889309590173,38.26828180306978,-26.029478855850748
330.35991201283395,34.68144101120593,-24.9453301155807
405.1304969235382,31.284436945025792,-23.746447283072996
496.8239594734388,28.09967697928322,-22.45578168572353
609.2704661368681,25.14243305322642,-21.0992468713245
747.1670675868082,22.420727836889526,-19.70363536505586
916.2739011886731,19.935846951687076,-18.294809841245865
1123.6548001387516,17.68328725004158,-16.89631469277525
1377.9723598335568,15.6539392384561,-15.528459499887099
1689.8497868124568,13.835326744160074,-14.207849576569132
2072.3146452190294,12.212772114524133,-12.947289851370392
2541.3430367026367,10.77040519683507,-11.755966561543364
3116.52694492943,9.491978486079066,-10.63981059372335
3821.892620633119,8.361483983911121,-9.60195886264184
4686.904192314192,7.363588591791436,-8.643248693284114
5747.694424835352,6.483915928635667,-7.762699551344038
7048.574036451903,5.709206014279966,-6.957953585250912
8643.88262059827,5.0273830091898635,-6.2256599686079355
10600.258488068825,4.4275573697907,-5.561797785346937
12999.42224413245,3.8999839457760017,-4.961938630014362
15941.590374559995,3.435992697854559,-4.421453900343242
19549.661430912594,3.0279043824457648,-3.9356736559011134
23974.349678010785,2.668939953584065,-3.5000045268966757
29400.480643347077,2.3531296022964043,-3.110013967581102
36054.71154250506,2.075225220060349,-2.761487511914064
44214.99907374487,1.8306185233352201,-2.4504648451410445
54222.21006501592,1.6152659901864073,-2.173259606469395
66494.35996665046,1.4256210270763339,-1.9264669752801933
81544.0739518517,1.2585733106598727,-1.7069623137441774
100000.0,1.1113949614797447,-1.5118934622764135
