freq,Z_real,Z_imag
0.01,7133.081777230158,-882.9514206495174
0.01226330684177562,7012.45481216037,-934.1437761741497
0.0150388694695541,6883.5099127376125,-984.1224675468135
0.01844262708585533,6746.371052912389,-1032.1155536093559
0.022616759492228647,6601.322674886363,-1077.3134828034363
0.02773562614198412,6448.823960873932,-1118.8969591348941
0.03401304938279253,6289.516328165573,-1156.070340616249
0.04171124612056516,6124.222239893959,-1188.099004603043
0.05115178099293145,5953.933915914604,-1214.348400219198
0.06272899858196243,5779.791311931182,-1234.3219601413775
0.07692649574879146,5603.049739228594,-1247.6947922655174
0.09433732216299774,5425.038588470787,-1254.3402118245965
0.11568875283162833,5247.11362246062,-1254.3467360807772
0.1418726674116596,5070.606031357898,-1248.0240916003072
0.17398280529303659,4896.771753506135,-1235.8979407097097
0.21336045265014109,4726.744384533589,-1218.6942248625583
0.26165046987488183,4561.494349540695,-1197.315040298577
0.320869999737045,4401.796008456744,-1172.808629665939
0.39349272630958454,4248.203172525559,-1146.3362828210845
0.48255220427412787,4101.03231876668,-1119.1386603929614
0.5917685748188819,3960.3517699555878,-1092.5033222171014
0.7257039612324216,3825.97439342074,-1067.734136504612
0.8899530352885224,3697.451062360952,-1046.1218494742232
1.0913767146512738,3574.062312628409,-1028.9134806211405
1.3383887531737564,3454.806451855713,-1017.2764389868023
1.64130719537513,3338.384067932434,-1012.251433656887
2.0127853758499383,3223.1818040967228,-1014.6866311757092
2.4683404670686513,3107.262883332109,-1025.1446925992718
3.0270016537634614,2988.3785412151897,-1043.7755198632021
3.7121050090663648,2864.0229969150423,-1070.1528426734621
4.55226827550731,2731.56291793278,-1103.0850568712524
5.5825862688627,2588.4754387533185,-1140.4325253816894
6.846096838574658,2432.7175014486684,-1178.9939832572975
8.395578619995103,2263.2123830741007,-1214.5541562952317
10.295755673125127,2080.3721520944623,-1242.1905384958868
12.626001098748565,1886.4947968709685,-1256.8888001170035
15.48365256585499,1685.8314803062617,-1254.3987282003081
18.988078244652634,1484.1756427633525,-1232.1123157132256
23.285662984981965,1287.999614601772,-1189.6574745734886
28.555923019901062,1103.3777968162003,-1128.966866513747
35.01900461431709,935.0474431929464,-1053.7938744837836
42.944879887892725,785.8848127862874,-968.8783966396373
52.66462393484275,656.8713781580896,-879.0695909166138
64.58424430196978,547.4315474911058,-788.6532404545933
79.20164050192548,455.93924478965084,-700.9853694172344
97.12740198471168,380.21660122377887,-618.4032215993643
119.11031332830068,317.9251304204119,-542.3206430679504
146.06863203649888,266.82237529473196,-473.4110684013441
179.1284454622004,224.9008334766719,-411.8077784714642
219.67070907932353,190.4421432052813,-357.28241290893277
269.3889309590173,162.0188285413239,-309.38658686514054
330.35991201283395,138.4683633126985,-267.55556640157744
405.1304969235382,118.8558892778779,-231.17945581395165
496.8239594734388,102.43511927184542,-199.6492295545941
609.2704661368681,88.6122816376722,-172.3845326901195
747.1670675868082,76.91509246752551,-148.84890537301885
916.2739011886731,66.96714883498942,-128.55669114043837
1123.6548001387516,58.46735133090672,-111.07467330258348
1377.9723598335568,51.173649236109924,-96.02053383439844
1689.8497868124568,44.890337549509155,-83.05953208152783
2072.3146452190294,39.45819090479955,-71.90030941691757
2541.3430367026367,34.74682207391039,-62.29038977581287
3116.52694492943,30.648764431288352,-54.01172098844455
3821.892620633119,27.074880823720626,-46.87645417412129
4686.904192314192,23.95078909310188,-40.72306345544371
5747.694424835352,21.21406590709792,-35.41284850048376
7048.574036451903,18.812046953215802,-30.826825935902395
8643.88262059827,16.7000852495009,-26.862994392882833
10600.258488068825,14.840162747878072,-23.433946429259127
12999.42224413245,13.199775753969973,-20.46479522145472
15941.590374559995,11.751033809457617,-17.891382375967233
19549.661430912594,10.469926067626629,-15.658733931915014
23974.349678010785,9.335720003646724,-13.719733619804742
29400.480643347077,8.330465431901231,-12.033985074562123
36054.71154250506,7.438582930388368,-10.566837577913569
44214.99907374487,6.646520405309955,-9.288552786704475
54222.21006501592,5.942465046930203,-8.173592650802208
66494.35996665046,5.316100612757729,-7.200011262744921
81544.0739518517,4.758402035354847,-6.348935678084381
100000.0,4.261460944737474,-5.604122792564105
